万科新里程,31909,113.453824,23.193225,https://gz.lianjia.com/xiaoqu/2116932662161006/,近地铁6号线金峰站,1,黄埔
万科东荟城,21250,113.510982,23.163885,https://gz.lianjia.com/xiaoqu/2110115187486483/,,1,黄埔
龙光峰景华庭,27427,113.456464,23.194766,https://gz.lianjia.com/xiaoqu/2114391923454549/,,1,黄埔
怡港花园怡丰楼,27741,113.46138,23.105672,https://gz.lianjia.com/xiaoqu/2110343238861062/,近地铁5号线大沙东站,1,黄埔
泰景花园东城华庭,30503,113.460324,23.116645,https://gz.lianjia.com/xiaoqu/2110343238861584/,近地铁5号线大沙东站,1,黄埔
悦时代花园心悦湾,35468,113.474193,23.110033,https://gz.lianjia.com/xiaoqu/2110343239123141/,近地铁5号线文冲站,1,黄埔
泰景花园文雅阁,30578,113.461429,23.115976,https://gz.lianjia.com/xiaoqu/2110343238599055/,近地铁5号线大沙东站,1,黄埔
银丰花园银丰二街,22132,113.461632,23.11499,https://gz.lianjia.com/xiaoqu/2110343238598664/,近地铁5号线大沙东站,1,黄埔
怡港花园怡康楼,37748,113.459103,23.105693,https://gz.lianjia.com/xiaoqu/2110343238861055/,近地铁5号线大沙地站,1,黄埔
黄埔新村黄埔雅苑,35048,113.467182,23.107624,https://gz.lianjia.com/xiaoqu/2110343238861053/,近地铁5号线大沙东站,1,黄埔
新安苑68号,23997,113.466093,23.110734,https://gz.lianjia.com/xiaoqu/2110343238337093/,近地铁5号线大沙东站,1,黄埔
怡港花园怡欣楼,37998,113.46125,23.106225,https://gz.lianjia.com/xiaoqu/2110343238861057/,近地铁5号线大沙地站,1,黄埔
中海誉城北苑,24513,113.531724,23.169459,https://gz.lianjia.com/xiaoqu/2110111597161952/,,1,黄埔
银丰花园银丰一街,24511,113.462266,23.114233,https://gz.lianjia.com/xiaoqu/2110343238598663/,近地铁5号线大沙东站,1,黄埔
怡港花园怡晖楼,32777,113.460145,23.104979,https://gz.lianjia.com/xiaoqu/2110343238861060/,近地铁5号线大沙地站,1,黄埔
天虹花园阳光雅筑,29143,113.437374,23.115986,https://gz.lianjia.com/xiaoqu/2110343238598994/,近地铁5号线鱼珠站,1,黄埔
怡港花园怡乐楼,26582,113.461901,23.105153,https://gz.lianjia.com/xiaoqu/2110343238861061/,,1,黄埔
怡港花园怡海楼,45387,113.459943,23.104372,https://gz.lianjia.com/xiaoqu/2110343238861054/,近地铁5号线大沙地站,1,黄埔
雅居乐富春山居,33667,113.436764,23.190834,https://gz.lianjia.com/xiaoqu/2111793062704023/,近地铁6号线黄陂站,1,黄埔
荔园小区荔香二街,24285,113.452317,23.104187,https://gz.lianjia.com/xiaoqu/2110343238599606/,近地铁5号线大沙地站,1,黄埔
怡港花园怡安楼,37420,113.459853,23.105469,https://gz.lianjia.com/xiaoqu/2110343238861059/,近地铁5号线大沙地站,1,黄埔
万科金色梦想,19849,113.535973,23.170896,https://gz.lianjia.com/xiaoqu/2110115377016126/,,1,黄埔
中鼎君和名城,24095,113.46259,23.112334,https://gz.lianjia.com/xiaoqu/2110110822526380/,近地铁5号线大沙东站,1,黄埔
丰乐小区91号大院,24045,113.460621,23.11052,https://gz.lianjia.com/xiaoqu/2110343238861582/,近地铁5号线大沙东站,1,黄埔
东苑小区东苑东街,31515,113.45253,23.115167,https://gz.lianjia.com/xiaoqu/2110343238861607/,近地铁5号线大沙地站,1,黄埔
荔园小区荔香一街,29050,113.451491,23.104395,https://gz.lianjia.com/xiaoqu/2110343238599604/,近地铁5号线大沙地站,1,黄埔
祥辉广场,19361,113.486696,23.099453,https://gz.lianjia.com/xiaoqu/219162127585783/,,1,黄埔
怡港花园怡趣楼,39111,113.459336,23.106179,https://gz.lianjia.com/xiaoqu/2110343238861056/,近地铁5号线大沙地站,1,黄埔
新安苑66号,22082,113.465164,23.111341,https://gz.lianjia.com/xiaoqu/2110343238861461/,近地铁5号线大沙东站,1,黄埔
怡港花园怡雅楼,26924,113.460594,23.105664,https://gz.lianjia.com/xiaoqu/2110343238861058/,近地铁5号线大沙地站,1,黄埔
泰景花园大沙北路,31032,113.463764,23.115419,https://gz.lianjia.com/xiaoqu/2110343238861768/,近地铁5号线大沙东站,1,黄埔
泰景花园文苑阁,32016,113.461162,23.115412,https://gz.lianjia.com/xiaoqu/2110343238861767/,近地铁5号线大沙东站,1,黄埔
文船生活区东区,23036,113.483331,23.101754,https://gz.lianjia.com/xiaoqu/2110343238861252/,近地铁5号线文冲站,1,黄埔
荔园小区荔香路,26338,113.450993,23.104283,https://gz.lianjia.com/xiaoqu/2110343238599605/,近地铁5号线大沙地站,1,黄埔
科城山庄,33162,113.490977,23.190721,https://gz.lianjia.com/xiaoqu/2111273672600588/,,1,黄埔
保利林语山庄6区,31889,113.460551,23.188171,https://gz.lianjia.com/xiaoqu/2114466099481831/,近地铁6号线金峰站,1,黄埔
丰乐小区111号大院,26051,113.460257,23.11121,https://gz.lianjia.com/xiaoqu/2110343238337296/,近地铁5号线大沙东站,1,黄埔
锦林山庄,29352,113.469121,23.179604,https://gz.lianjia.com/xiaoqu/2113333184393729/,近地铁6号线暹岗站,1,黄埔
丰乐小区77号大院,25718,113.461182,23.109166,https://gz.lianjia.com/xiaoqu/2110343238861583/,近地铁5号线大沙东站,1,黄埔
保利香雪山花园,33071,113.481725,23.181784,https://gz.lianjia.com/xiaoqu/2112360075194890/,近地铁6号线萝岗站,1,黄埔
越秀岭南山畔,26013,113.458942,23.184829,https://gz.lianjia.com/xiaoqu/2112879939513349/,近地铁6号线金峰站,1,黄埔
万科城,27042,113.457208,23.189998,https://gz.lianjia.com/xiaoqu/2111771768222706/,近地铁6号线金峰站,1,黄埔
宏康花园五期宏康东筑,19112,113.554572,23.11235,https://gz.lianjia.com/xiaoqu/2110683329818631/,,1,黄埔
泰景花园泰景中街,31290,113.460625,23.116118,https://gz.lianjia.com/xiaoqu/2110343238599056/,近地铁5号线大沙东站,1,黄埔
泰景花园文轩阁,31128,113.462797,23.115267,https://gz.lianjia.com/xiaoqu/2110343238861766/,近地铁5号线大沙东站,1,黄埔
文船生活区西区,20851,113.480736,23.103246,https://gz.lianjia.com/xiaoqu/2110343238861251/,近地铁5号线文冲站,1,黄埔
泰景花园文浩阁,31474,113.460288,23.11682,https://gz.lianjia.com/xiaoqu/2110343238599054/,近地铁5号线大沙东站,1,黄埔
文船生活区新东区,18571,113.487009,23.103147,https://gz.lianjia.com/xiaoqu/2110343238861253/,,1,黄埔
泰景花园文荟阁,31365,113.462457,23.115772,https://gz.lianjia.com/xiaoqu/2110343238599057/,近地铁5号线大沙东站,1,黄埔
黄埔新村一期,25617,113.467504,23.107252,https://gz.lianjia.com/xiaoqu/2110343238336546/,近地铁5号线大沙东站,1,黄埔
保利越秀岭南林语,28630,113.508369,23.220582,https://gz.lianjia.com/xiaoqu/2113333506569111/,,1,黄埔
万科幸福誉,17360,113.546402,23.337725,https://gz.lianjia.com/xiaoqu/2113333184394102/,,1,黄埔
新福港鼎峰,32594,113.49199,23.185058,https://gz.lianjia.com/xiaoqu/2113786360065529/,近地铁6号线萝岗站,1,黄埔
中海誉城南苑,26003,113.538865,23.165098,https://gz.lianjia.com/xiaoqu/2117909657382306/,,1,黄埔
保利学府里,34652,113.447566,23.107252,https://gz.lianjia.com/xiaoqu/2113332297821843/,近地铁5号线大沙地站,1,黄埔
鹤林苑1栋,18787,113.449529,23.113347,https://gz.lianjia.com/xiaoqu/2110343238337237/,近地铁5号线大沙地站,1,黄埔
东苑小区东苑中街,31870,113.45168,23.114353,https://gz.lianjia.com/xiaoqu/2110343238861605/,近地铁5号线大沙地站,1,黄埔
萝岗万达广场,18470,113.473055,23.175265,https://gz.lianjia.com/xiaoqu/2111273672600944/,近地铁6号线暹岗站,1,黄埔
奥园春晓,25964,113.504349,23.217496,https://gz.lianjia.com/xiaoqu/2114375473130816/,,1,黄埔
保利林语山庄,40978,113.460389,23.188752,https://gz.lianjia.com/xiaoqu/2120021833710734/,近地铁6号线金峰站,1,黄埔
越秀岭南雅筑,20654,113.545216,23.175323,https://gz.lianjia.com/xiaoqu/2113333689020640/,,1,黄埔
科城山庄锦泽园,33769,113.491744,23.192709,https://gz.lianjia.com/xiaoqu/2117903846174284/,,1,黄埔
黄电新村,14754,113.527726,23.090586,https://gz.lianjia.com/xiaoqu/219685916200560/,,1,黄埔
宏康小筑,15287,113.561115,23.206218,https://gz.lianjia.com/xiaoqu/2113804813168095/,,1,黄埔
佳兆业城市广场,23129,113.5557,23.108686,https://gz.lianjia.com/xiaoqu/2114142328310183/,,1,黄埔
蔚蓝大厦,14167,113.541443,23.071535,https://gz.lianjia.com/xiaoqu/219981721325306/,,1,黄埔
新港生活区,16325,113.528589,23.093012,https://gz.lianjia.com/xiaoqu/219097322180920/,,1,黄埔
东苑小区东苑西街,19842,113.45112,23.114951,https://gz.lianjia.com/xiaoqu/2110343238861606/,近地铁5号线大沙地站,1,黄埔
源兴雅居,15042,113.519808,23.067691,https://gz.lianjia.com/xiaoqu/2110112308358471/,,1,黄埔
合景天峻广场,11590,113.558965,23.328985,https://gz.lianjia.com/xiaoqu/2110113551707361/,,1,黄埔
萝岗敏捷广场,12981,113.489952,23.195935,https://gz.lianjia.com/xiaoqu/2113854652509310/,,1,黄埔
豫章苑一期,21642,113.459293,23.117868,https://gz.lianjia.com/xiaoqu/2110343238336547/,近地铁5号线大沙东站,1,黄埔
文冲新村三期,17623,113.476186,23.111993,https://gz.lianjia.com/xiaoqu/2110343238336694/,近地铁5号线文冲站,1,黄埔
保利罗兰国际,28052,113.494489,23.179451,https://gz.lianjia.com/xiaoqu/2120021476088876/,近地铁6号线萝岗站,1,黄埔
沙浦远洋宿舍,18613,113.494974,23.097126,https://gz.lianjia.com/xiaoqu/2110113551707331/,,1,黄埔
青年路,10256,113.536404,23.071228,https://gz.lianjia.com/xiaoqu/2110112976302035/,,1,黄埔
港湾五村5栋,23556,113.454361,23.109104,https://gz.lianjia.com/xiaoqu/2110343238337111/,近地铁5号线大沙地站,1,黄埔
保利林语山庄7区,31383,113.460919,23.187706,https://gz.lianjia.com/xiaoqu/2116860708898909/,近地铁6号线金峰站,1,黄埔
夏园大厦,11159,113.522337,23.088283,https://gz.lianjia.com/xiaoqu/2110048519024475/,,1,黄埔
鹤林苑3栋,18787,113.449376,23.113356,https://gz.lianjia.com/xiaoqu/2110343238337154/,近地铁5号线大沙地站,1,黄埔
金碧领秀国际鸿府二街,30448,113.467333,23.103804,https://gz.lianjia.com/xiaoqu/2110343238861245/,,1,黄埔
万科黄埔仓,13718,113.47595,23.101822,https://gz.lianjia.com/xiaoqu/2114239671529540/,近地铁5号线文冲站,1,黄埔
海校航专宿舍红山三路,17619,113.483013,23.104381,https://gz.lianjia.com/xiaoqu/2110343238861254/,,1,黄埔
四海生活区,9128,113.542171,23.101522,https://gz.lianjia.com/xiaoqu/2110955363462206/,,1,黄埔
宏康花园四期康慧苑,15709,113.553773,23.113435,https://gz.lianjia.com/xiaoqu/2111130256765652/,,1,黄埔
龙光香悦山,29895,113.456823,23.193685,https://gz.lianjia.com/xiaoqu/2111567771430667/,,1,黄埔
萝岗奥园广场,12786,113.502362,23.179858,https://gz.lianjia.com/xiaoqu/2113689981513813/,近地铁6号线香雪站,1,黄埔
金碧领秀国际鸿府一街,30448,113.46778,23.104304,https://gz.lianjia.com/xiaoqu/2110343238861244/,,1,黄埔
金碧领秀国际鸿府中街,30448,113.467371,23.103725,https://gz.lianjia.com/xiaoqu/2110343238860818/,,1,黄埔
港湾路港湾东一街,20619,113.454488,23.109434,https://gz.lianjia.com/xiaoqu/2110343239123358/,近地铁5号线大沙地站,1,黄埔
珠江嘉园,16171,113.563533,23.20272,https://gz.lianjia.com/xiaoqu/2113328474713660/,,1,黄埔
保税广场,12338,113.538488,23.071427,https://gz.lianjia.com/xiaoqu/2110021439025104/,,1,黄埔
天虹花园A3栋,20726,113.437451,23.115038,https://gz.lianjia.com/xiaoqu/2110343238337021/,近地铁5号线鱼珠站,1,黄埔
皇冠国际公寓,15873,113.522534,23.068127,https://gz.lianjia.com/xiaoqu/2110045110104603/,,1,黄埔
港湾路港湾西一街,16058,113.45058,23.111873,https://gz.lianjia.com/xiaoqu/2110343239123355/,近地铁5号线大沙地站,1,黄埔
普晖村,10251,113.533502,23.060554,https://gz.lianjia.com/xiaoqu/2110025247190429/,,1,黄埔
港前路,12371,113.456706,23.099694,https://gz.lianjia.com/xiaoqu/219231709778726/,,1,黄埔
港湾路港湾东五街,24062,113.453625,23.110659,https://gz.lianjia.com/xiaoqu/2110343239123359/,近地铁5号线大沙地站,1,黄埔
南屏苑,11410,113.538865,23.094674,https://gz.lianjia.com/xiaoqu/219074456407157/,,1,黄埔
港湾五村4栋,23798,113.454257,23.109259,https://gz.lianjia.com/xiaoqu/2110343238337128/,近地铁5号线大沙地站,1,黄埔
黄船生活区黄船二街,14790,113.421601,23.081451,https://gz.lianjia.com/xiaoqu/2110343239123325/,,1,黄埔
港湾路港湾西三街,20243,113.452044,23.113098,https://gz.lianjia.com/xiaoqu/2110343239123357/,近地铁5号线大沙地站,1,黄埔
利丰大厦,12720,113.532595,23.07215,https://gz.lianjia.com/xiaoqu/2110050373168276/,,1,黄埔
大沙地西路5号大院,19214,113.442693,23.10788,https://gz.lianjia.com/xiaoqu/2111158540005955/,近地铁5号线大沙地站,1,黄埔
宏康花园二期康晖苑,13039,113.553669,23.113605,https://gz.lianjia.com/xiaoqu/2111267596366374/,,1,黄埔
东城雅苑,13039,113.550894,23.112384,https://gz.lianjia.com/xiaoqu/2110021802094696/,,1,黄埔
港湾五村6栋,23556,113.454465,23.108917,https://gz.lianjia.com/xiaoqu/2110343238337087/,近地铁5号线大沙地站,1,黄埔
宝夏花园,21206,113.519929,23.086571,https://gz.lianjia.com/xiaoqu/2111611560489457/,,1,黄埔
港湾路港湾西四街,13371,113.452071,23.111723,https://gz.lianjia.com/xiaoqu/2110343239123356/,近地铁5号线大沙地站,1,黄埔
丰乐中路,17898,113.461492,23.108952,https://gz.lianjia.com/xiaoqu/2114081948922349/,近地铁5号线大沙东站,1,黄埔
港湾五村3栋,23556,113.454955,23.109125,https://gz.lianjia.com/xiaoqu/2110343238337156/,近地铁5号线大沙地站,1,黄埔
煤气公司宿舍荔香二街,16934,113.452483,23.103781,https://gz.lianjia.com/xiaoqu/2110343238599607/,近地铁5号线大沙地站,1,黄埔
大壮国际广场,19837,113.475508,23.170281,https://gz.lianjia.com/xiaoqu/2113308735532311/,,1,黄埔
广州绿地城,10928,113.557678,23.328215,https://gz.lianjia.com/xiaoqu/2113644933115698/,,1,黄埔
御湖名邸,22352,113.517707,23.253783,https://gz.lianjia.com/xiaoqu/2111793713868050/,,1,黄埔
港湾五村1栋,23556,113.454755,23.109457,https://gz.lianjia.com/xiaoqu/2110343238337240/,近地铁5号线大沙地站,1,黄埔
中海誉城中海原山别墅,44279,113.534877,23.168321,https://gz.lianjia.com/xiaoqu/2111266143039479/,,1,黄埔
飞晟文汇广场,19338,113.510883,23.177042,https://gz.lianjia.com/xiaoqu/2117881603780102/,近地铁6号线香雪站,1,黄埔
君合雅居,14062,113.541587,23.07139,https://gz.lianjia.com/xiaoqu/2110179895373213/,,1,黄埔
黄船生活区黄船一街,14790,113.422701,23.081742,https://gz.lianjia.com/xiaoqu/2110343239123323/,,1,黄埔
文苑花园A1栋,20675,113.471278,23.103905,https://gz.lianjia.com/xiaoqu/2110343238337031/,近地铁5号线文冲站,1,黄埔
万科里享家,29971,113.574459,23.201991,https://gz.lianjia.com/xiaoqu/2113331705114243/,,1,黄埔
金碧小区,9147,113.52646,23.054615,https://gz.lianjia.com/xiaoqu/2110840967228930/,,1,黄埔
萝岗明珠广场,9361,113.53286,23.069773,https://gz.lianjia.com/xiaoqu/2110111109575655/,,1,黄埔
美悦湾,9512,113.521196,23.067113,https://gz.lianjia.com/xiaoqu/2113349333249655/,,1,黄埔
普晖村十一街,10195,113.532654,23.061706,https://gz.lianjia.com/xiaoqu/2111130552987997/,,1,黄埔
绿苑楼,11250,113.535982,23.061988,https://gz.lianjia.com/xiaoqu/2111266953589624/,,1,黄埔
凯信东方华庭,12986,113.551963,23.110946,https://gz.lianjia.com/xiaoqu/2110049963437179/,,1,黄埔
明汇轩,13482,113.532213,23.06484,https://gz.lianjia.com/xiaoqu/2111266488283891/,,1,黄埔
港湾五村2栋,23556,113.454877,23.109292,https://gz.lianjia.com/xiaoqu/2110343238337198/,近地铁5号线大沙地站,1,黄埔
志诚大道,7842,113.529954,23.068111,https://gz.lianjia.com/xiaoqu/2110026084479393/,,1,黄埔
红山花园,9685,113.482636,23.100301,https://gz.lianjia.com/xiaoqu/2111132579361265/,,1,黄埔
腾飞园中新里,10156,113.551559,23.336287,https://gz.lianjia.com/xiaoqu/2114126684319446/,,1,黄埔
锐丰中心,11398,113.508018,23.180036,https://gz.lianjia.com/xiaoqu/2113334256300573/,近地铁6号线香雪站,1,黄埔
萝岗金晖苑,11520,113.534086,23.061128,https://gz.lianjia.com/xiaoqu/2110115561827982/,,1,黄埔
黄船生活区黄船四街,14790,113.424394,23.081576,https://gz.lianjia.com/xiaoqu/2110343239123324/,,1,黄埔
黄船生活区黄船五街,14790,113.424763,23.080429,https://gz.lianjia.com/xiaoqu/2111272652337029/,,1,黄埔
蟹山路,15704,113.445064,23.1035,https://gz.lianjia.com/xiaoqu/2110049352642857/,近地铁5号线鱼珠站,1,黄埔
文冲新村一期,17623,113.470899,23.107001,https://gz.lianjia.com/xiaoqu/2110343239123117/,,1,黄埔
鹤林苑5栋,18787,113.449848,23.113248,https://gz.lianjia.com/xiaoqu/2111273672600906/,,1,黄埔
华燊大厦,11576,113.542333,23.071037,https://gz.lianjia.com/xiaoqu/2110044830920611/,,1,黄埔
南岗教师新村,13107,113.550514,23.099265,https://gz.lianjia.com/xiaoqu/2112700723721103/,,1,黄埔
东澳广场,14118,113.549007,23.117236,https://gz.lianjia.com/xiaoqu/219097834933826/,,1,黄埔
雍翠雅园,16798,113.534257,23.063131,https://gz.lianjia.com/xiaoqu/2111273810227655/,,1,黄埔
海员路168号大院,17129,113.453028,23.101572,https://gz.lianjia.com/xiaoqu/2111612073503774/,,1,黄埔
建鑫苑,18096,113.551891,23.112796,https://gz.lianjia.com/xiaoqu/2114965870703351/,,1,黄埔
文苑花园B2栋,20675,113.471915,23.103343,https://gz.lianjia.com/xiaoqu/2110343238336983/,近地铁5号线文冲站,1,黄埔
文苑花园B1栋,20675,113.472059,23.103497,https://gz.lianjia.com/xiaoqu/2110343238336984/,,1,黄埔
文苑花园A2栋,20675,113.47161,23.103534,https://gz.lianjia.com/xiaoqu/2110343238337025/,近地铁5号线文冲站,1,黄埔
天虹花园5栋,22848,113.437339,23.115333,https://gz.lianjia.com/xiaoqu/2111161521892990/,,1,黄埔
天虹花园天虹街,23045,113.437463,23.115076,https://gz.lianjia.com/xiaoqu/2110343238598995/,,1,黄埔
港湾五村港湾东四街,23556,113.45495,23.109832,https://gz.lianjia.com/xiaoqu/2110343238861512/,近地铁5号线大沙地站,1,黄埔
宏康花园三期建鑫苑,13337,113.553077,23.113385,https://gz.lianjia.com/xiaoqu/2111267709612495/,,1,黄埔
金洲北路,7227,113.429029,23.079614,https://gz.lianjia.com/xiaoqu/2111267545247127/,,1,黄埔
志诚大道金友街,7467,113.522467,23.067712,https://gz.lianjia.com/xiaoqu/2111251092566227/,,1,黄埔
鸿中楼,11462,113.539579,23.072537,https://gz.lianjia.com/xiaoqu/2111267844877551/,,1,黄埔
红梅苑,13543,113.435259,23.089185,https://gz.lianjia.com/xiaoqu/2110024630628616/,,1,黄埔
梅园小区一区,14587,113.436535,23.08611,https://gz.lianjia.com/xiaoqu/2110343238861324/,,1,黄埔
双沙友联大厦,14827,113.48521,23.099752,https://gz.lianjia.com/xiaoqu/2111288389889668/,,1,黄埔
石化路,15861,113.474421,23.106924,https://gz.lianjia.com/xiaoqu/2110045110104431/,近地铁5号线文冲站,1,黄埔
边检站生活区,17207,113.491469,23.103365,https://gz.lianjia.com/xiaoqu/2114936628563280/,,1,黄埔
文苑花园B3栋,20675,113.471771,23.103198,https://gz.lianjia.com/xiaoqu/2110343238336980/,近地铁5号线文冲站,1,黄埔
文苑花园A3栋,20675,113.471012,23.10361,https://gz.lianjia.com/xiaoqu/2110343238337020/,近地铁5号线文冲站,1,黄埔
港湾一村22栋,23556,113.454339,23.106805,https://gz.lianjia.com/xiaoqu/2110343238337212/,近地铁5号线大沙地站,1,黄埔
万科里享水韵,29971,113.572965,23.198436,https://gz.lianjia.com/xiaoqu/2113328474713380/,,1,黄埔
青年路东园一街,8892,113.53317,23.070779,https://gz.lianjia.com/xiaoqu/2111267341036777/,,1,黄埔
丽江花苑,7815,113.522386,23.067379,https://gz.lianjia.com/xiaoqu/2111266642162653/,,1,黄埔
开发大道,9183,113.530799,23.084917,https://gz.lianjia.com/xiaoqu/2110049895018604/,,1,黄埔
青年路东园二街,10028,113.533615,23.070712,https://gz.lianjia.com/xiaoqu/2111267171167857/,,1,黄埔
茅岗新村井头大街,10246,113.446461,23.117324,https://gz.lianjia.com/xiaoqu/2111062001021015/,,1,黄埔
茅岗新村井头前街,10246,113.447669,23.117378,https://gz.lianjia.com/xiaoqu/2111112850928516/,,1,黄埔
茅岗新村,10246,113.450786,23.116775,https://gz.lianjia.com/xiaoqu/2110112966340872/,近地铁5号线大沙地站,1,黄埔
青年路东兴楼,10402,113.538609,23.070629,https://gz.lianjia.com/xiaoqu/2111267915657631/,,1,黄埔
普晖村一街,11076,113.532968,23.058489,https://gz.lianjia.com/xiaoqu/2111160934953799/,,1,黄埔
宝穗花园,11382,113.541178,23.071153,https://gz.lianjia.com/xiaoqu/2111251092566111/,,1,黄埔
普晖村五街,11726,113.532447,23.060031,https://gz.lianjia.com/xiaoqu/2111272652337120/,,1,黄埔
省机施大院1栋,12125,113.482029,23.11106,https://gz.lianjia.com/xiaoqu/2110343238337238/,近地铁5号线文冲站,1,黄埔
普晖村创业路,12508,113.533314,23.059715,https://gz.lianjia.com/xiaoqu/2110955101057538/,,1,黄埔
宏康花园六期明悦居,13337,113.552731,23.11454,https://gz.lianjia.com/xiaoqu/2111611734291214/,,1,黄埔
港湾西三街71号大院,13371,113.449628,23.109085,https://gz.lianjia.com/xiaoqu/2111132320624554/,近地铁5号线大沙地站,1,黄埔
港湾西三街148号大院,13371,113.449358,23.109633,https://gz.lianjia.com/xiaoqu/2110022423113598/,近地铁5号线大沙地站,1,黄埔
港湾路西四街168号大院,13371,113.451734,23.113281,https://gz.lianjia.com/xiaoqu/2110049548464685/,近地铁5号线大沙地站,1,黄埔
港湾西三街71号大院,13371,113.449628,23.109085,https://gz.lianjia.com/xiaoqu/2111132320624554/,近地铁5号线大沙地站,1,黄埔
